metric_scope,experiment,group,run_id,variant,evaluator_slot,seed,model_seed,trajectory_seed,split_seed,dataset_version,catalog_sha256,catalog_records_sha256,scenario_mix,trajectory_count,extended_fraction,state_count,effective_weighted_pairs,training_seconds,selected_epoch,supervision_policy,tie_weight,category_only_weight,evidence_saturation,negative_count,negative_pre_pool_size,negative_mode,hard_fraction,near_fraction,random_fraction,other_encoding,dimension,learning_rate,latent_l2,linear_l2,cross_l2,minimum_value_support,minimum_cross_support,max_epochs,patience,validation_interval,pair_batch_size,validation_mrr,validation_hit_at_1,validation_hit_at_5,validation_hit_at_10,validation_mean_rank,validation_candidate_width,test_mrr,test_hit_at_10,artifact,metrics_path,evidence_reused,evidence_reference,evidence_source_run_id,evidence_source_group
product_heldout_training_artifact,E6,E6_other_encoding,other_legacy_25k_tseed2026_mseed2026,fm,,2026,2026,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,25000,0.1,97798,702.2128295898438,1271.899,25,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,legacy,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.46345534516108117,0.3929115869452188,0.5379253963898087,0.2408697472262054,60.088176546152525,130.44807057974936,0.4655533888490575,0.25220219593820437,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E6_other_encoding/other_legacy_25k_tseed2026_mseed2026/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E6_other_encoding/other_legacy_25k_tseed2026_mseed2026/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,050k_public_tseed2026_mseed2026,fm,,2026,2026,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,50000,0.1,195641,1413.3770751953125,1456.613,15,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4652439374214496,0.3934002376922407,0.5379488884418654,0.2551508002861178,56.55540165412475,125.8366547386763,0.465437803271902,0.25322938990922716,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2026/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2026/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,050k_public_tseed2026_mseed2027,fm,,2027,2027,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,50000,0.1,195641,1413.7222900390625,1396.705,13,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.46571778707249933,0.3924296028091611,0.5421784915454051,0.2623779019636384,57.45085458965402,125.8366547386763,0.46415493863440355,0.24852310673393213,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2027/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2027/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,050k_public_tseed2026_mseed2028,fm,,2028,2028,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,50000,0.1,195641,1413.2911376953125,3471.829,24,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4674487394287232,0.39542214247600954,0.5398735709210504,0.25593745317057154,57.505249821703416,125.8366547386763,0.4659468376823034,0.2539027679834458,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2028/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/050k_public_tseed2026_mseed2028/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,100k_public_tseed2026_mseed2026,fm,,2026,2026,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,100000,0.1,390707,2827.729248046875,14912.578,25,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4710578779808462,0.3985187694794747,0.5445688089873622,0.26434266666713074,56.476704711017774,126.13871829047937,0.47086974352360855,0.2647388710793955,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2026/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2026/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,100k_public_tseed2026_mseed2027,fm,,2027,2027,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,100000,0.1,390707,2828.064697265625,17215.216,18,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.46906707822217475,0.39674234091733424,0.5435613883597479,0.26265439137428703,56.48428365055437,126.13871829047937,0.47006667390965823,0.25837257288349536,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2027/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2027/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,100k_public_tseed2026_mseed2028,fm,,2028,2028,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,100000,0.1,390707,2828.16748046875,5517.97,27,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4724371530181044,0.4002440075594417,0.5454074994475897,0.26281116620103795,56.63312848179293,126.13871829047937,0.4706568157315033,0.26073462188506513,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2028/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/100k_public_tseed2026_mseed2028/metrics.json,,,,
product_heldout_training_artifact,E7,E7_learning_curve,025k_public_tseed2026_mseed2026,fm,,2026,2026,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,25000,0.1,97798,702.4673461914062,2712.215,48,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4629999275930908,0.39129984106634674,0.5383577773256736,0.24206423147927847,61.387737356180914,130.44807057974936,0.46593231432292276,0.2555087338705378,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2026/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2026/metrics.json,True,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/025k_public_tseed2026_mseed2026/reused_training_evidence.json,mixture_no_model_hard_n32_25k_tseed2026_mseed2026,E4_negative_mixture
product_heldout_training_artifact,E7,E7_learning_curve,025k_public_tseed2026_mseed2027,fm,,2027,2027,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,25000,0.1,97798,702.568115234375,3375.47,45,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4602454608796784,0.38783460289507093,0.5329480948363375,0.24788711824847995,61.539047819624635,130.44807057974936,0.4678047994557933,0.2646597288367368,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2027/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2027/metrics.json,True,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/025k_public_tseed2026_mseed2027/reused_training_evidence.json,mixture_no_model_hard_n32_25k_tseed2026_mseed2027,E4_negative_mixture
product_heldout_training_artifact,E7,E7_learning_curve,025k_public_tseed2026_mseed2028,fm,,2028,2028,2026,2026,fm-trajectories-v2,da979b05a68af864cb0dcf9ee6a81c010c7e66a57978ad286c7a2e005fc69a67,9f45cc9e8c14e2b29435d10db7aff22b2d5eec4da6f5b8428a1a24f7a174cf59,public,25000,0.1,97798,702.7476196289062,3148.526,38,downweight_ties,0.1,0.05,3,32,128,survivor_dynamic,0.0,0.5,0.5,dual,16,0.01,1e-05,1e-05,0.0001,5,20,60,7,1,65536,0.4601901320859055,0.38750365046067986,0.5365049201326726,0.24391027965963183,60.08405669436677,130.44807057974936,0.4702488820172964,0.25974262316696156,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2028/model.sqlite3,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E4_negative_mixture/mixture_no_model_hard_n32_25k_tseed2026_mseed2028/metrics.json,True,/Users/joellui/Documents/tiktok_hackathon26/approach 1/results/redesign/experiments_v3_downweight/E7_learning_curve/025k_public_tseed2026_mseed2028/reused_training_evidence.json,mixture_no_model_hard_n32_25k_tseed2026_mseed2028,E4_negative_mixture
